id,heat_deviation,speed_deviation,assembly_line_num,days_since_last_service,sensor_back,sensor_front,operator
43814,0.070246902,0.841023369,assembly_1,101,-0.306975178,0.814127021,operator2
43815,-0.912994992,-0.594340407,assembly_2,100,1.346165203,2.451781916,operator4
43816,-0.83593935,0.207711524,assembly_0,102,-1.134308151,1.028309524,operator2
43817,-1.330907653,-1.478645888,assembly_0,101,-0.899242178,1.120004267,operator3
43818,-1.585994004,0.038152728,assembly_0,98,-0.403712039,0.23107214,operator4
43819,-0.408229122,0.009058703,assembly_1,100,-0.077910941,0.706289516,operator4
43820,0.931130524,-1.141073294,assembly_0,101,0.260199411,0.105627203,operator2
43821,-3.149890801,-0.57180932,assembly_0,102,-1.820655209,2.505200622,operator2
43822,-1.878767172,-0.931751826,assembly_0,100,-0.268834457,1.642199835,operator4
43823,-0.181724114,-0.835517837,assembly_0,101,-0.252357706,0.775936044,operator4
43824,0.198790726,3.63816922,assembly_2,102,-1.505322761,-0.152319932,operator3
43825,-1.62498522,1.350558652,assembly_1,101,-1.119558158,1.701665585,operator2
43826,-2.736353654,-0.943993245,assembly_0,101,-1.359379095,2.362629206,operator3
43827,-2.211299817,-1.959605347,assembly_0,99,-0.355875643,1.629758754,operator3
43828,0.248763834,-0.085021736,assembly_1,101,0.257722222,1.226301962,operator3
43829,-1.400597941,2.544241738,assembly_3,102,-0.17556834,2.773478653,operator2
43830,0.097564004,0.357574044,assembly_1,102,-0.270445613,1.155165753,operator4
43831,0.073343662,-0.159854645,assembly_0,99,-0.513499984,-1.327974292,operator4
43832,-2.515945581,0.501750558,assembly_3,99,0.80340537,3.439562428,operator2
43833,-0.081616329,-0.484087373,assembly_0,101,-0.298866295,0.995662903,operator1
43834,1.014070165,-0.680079656,assembly_0,101,-0.623042846,-0.579122251,operator2
43835,-2.727057016,-0.374138496,assembly_3,97,1.744073103,3.336334645,operator3
43836,-0.870808484,2.119154914,assembly_3,102,0.161507498,2.764827278,operator3
43837,-0.305558332,0.202684373,assembly_0,99,-0.351826321,-0.326289854,operator2
43838,0.406022762,0.730051282,assembly_1,101,0.182427946,0.865243012,operator2
43839,-0.010504535,1.742962268,assembly_1,101,-1.080379735,0.130929019,operator2
43840,-0.167516047,1.92165308,assembly_2,101,-0.451564975,0.885061746,operator3
43841,-0.432160482,2.537276135,assembly_1,103,-1.347093367,1.196482762,operator1
43842,-1.846448308,-1.718138099,assembly_0,99,-0.394363954,0.922487574,operator3
43843,0.121585695,0.376532413,assembly_0,101,-0.756513919,-0.137324326,operator3
43844,0.126122523,-1.595073421,assembly_0,101,-0.310309581,0.390376694,operator2
43845,0.005958294,-0.394143161,assembly_1,100,0.88160268,1.624011457,operator4
43846,0.372768502,-0.253490333,assembly_0,101,-0.356058538,0.361217893,operator3
43847,-3.305904055,1.989545992,assembly_4,100,0.557326815,4.711493908,operator2
43848,-0.846874276,-0.397559599,assembly_0,101,-0.539621046,0.992925187,operator4
43849,0.679433102,-2.328822206,assembly_1,100,-0.048474313,-0.772089924,operator2
43850,-1.291553918,-0.819349353,assembly_1,100,0.471918387,2.189088406,operator2
43851,-3.955718243,1.721860511,assembly_5,102,0.869757327,6.750153525,operator2
43852,-1.40025775,-1.482045825,assembly_0,100,-0.356569759,1.199379131,operator3
43853,0.067970857,0.757333262,assembly_0,102,-1.310522192,-0.082493334,operator3
43854,-1.081575316,1.659641442,assembly_1,100,-0.798918231,0.751977568,operator4
43855,-2.147238147,1.64208653,assembly_4,100,0.582196397,3.211909749,operator3
43856,-2.523308484,-1.692031344,assembly_0,100,-1.053901512,1.67945201,operator3
43857,0.724247127,1.139463889,assembly_0,100,-1.916502312,-2.723242456,operator2
43858,-3.461562871,-0.026629685,assembly_0,101,-1.446343995,2.560062183,operator2
43859,-0.685069647,-0.70244663,assembly_1,101,0.431065741,2.324335004,operator2
43860,-2.043580202,0.826198565,assembly_3,99,1.095558202,2.966489428,operator2
43861,-1.361747013,1.141359678,assembly_3,100,0.375018022,2.253477448,operator3
43862,0.172081013,0.121853322,assembly_1,101,0.019381887,0.641739222,operator3
43863,-1.083677658,2.972596908,assembly_2,100,-1.460388743,-0.028462894,operator2
43864,-2.356482347,0.253661618,assembly_3,99,0.959900302,3.009608539,operator3
43865,-1.185982614,-0.868101793,assembly_0,101,-0.974386033,1.196243906,operator2
43866,-2.763208477,0.188477192,assembly_2,100,0.439688567,3.584135531,operator2
43867,-1.122995266,-0.200217046,assembly_1,101,-0.087272069,2.232024184,operator2
43868,-1.036702859,0.755808614,assembly_0,98,-0.642565403,-0.596472011,operator2
43869,-0.913313372,2.419375064,assembly_1,102,-1.96273425,0.688238172,operator2
43870,-0.868487998,1.834788765,assembly_1,102,-1.132196459,1.616923933,operator4
43871,-0.58939532,-0.747232252,assembly_0,101,-0.380830661,1.324822177,operator1
43872,-2.551544474,-0.83078462,assembly_0,101,-1.197106574,2.016554774,operator4
43873,-1.414116473,1.134313975,assembly_1,99,-0.986714091,0.068128281,operator2
43874,-0.070483823,1.60916826,assembly_1,101,-0.952196781,0.347902503,operator2
43875,-0.828214984,-0.390373862,assembly_2,101,0.869026239,2.777199601,operator3
43876,-2.437233175,0.323631653,assembly_0,101,-1.370621584,1.610330344,operator3
43877,-1.779801737,-0.075424118,assembly_0,101,-1.379847171,1.008816062,operator2
43878,-0.473790446,0.289617597,assembly_1,98,0.064296574,-0.155266009,operator5
43879,-1.575143715,0.354044748,assembly_3,101,1.024623874,4.128231618,operator3
43880,-1.726911834,-0.774463504,assembly_0,100,-0.589951792,1.328661857,operator3
43881,-1.237798746,1.328776528,assembly_1,100,-0.635968378,1.141324725,operator4
43882,-0.640522877,-0.868762947,assembly_0,98,0.302452801,0.228117773,operator4
43883,-1.454620784,0.270300973,assembly_0,101,-0.801756477,1.726103582,operator3
43884,0.406567826,-2.025322929,assembly_0,101,0.089597424,0.697921691,operator3
43885,-0.130445685,-2.116606305,assembly_0,100,0.298834724,0.550050762,operator4
43886,0.225317281,0.991406503,assembly_0,100,-0.613879354,-0.77987626,operator3
43887,-1.752004835,1.282851523,assembly_0,102,-1.987803176,1.201337222,operator2
43888,0.284259179,0.793073319,assembly_0,101,-0.771832214,0.016818517,operator4
43889,-0.27072981,-2.545601547,assembly_0,98,1.012889453,0.458787408,operator3
43890,-1.358648637,3.192580734,assembly_4,101,-0.226000957,2.621376685,operator2
43891,-2.726106803,1.764931853,assembly_3,101,-0.007712425,4.041912721,operator3
43892,-1.191030839,2.4883183,assembly_2,100,-1.176602202,0.364183503,operator3
43893,-2.394286754,2.354486111,assembly_3,100,-0.278731291,2.375295168,operator2
43894,-0.39484007,-0.644069656,assembly_1,101,0.227354226,1.479232463,operator2
43895,-0.869161713,-0.358310633,assembly_0,101,-0.633433118,1.263191088,operator3
43896,0.331890177,0.29111593,assembly_0,100,-0.959602882,-1.177211686,operator2
43897,-1.108400874,-1.486188412,assembly_0,102,-0.317861218,2.017693528,operator2
43898,0.580577342,1.278361122,assembly_1,103,-0.229458198,1.50722883,operator3
43899,-0.783946697,0.577904243,assembly_1,101,-0.381832002,1.550001609,operator3
43900,-0.498299334,-2.615928887,assembly_0,99,0.650701918,0.46785138,operator3
43901,-1.637899728,0.575997866,assembly_3,102,0.885561311,4.264839534,operator2
43902,-2.055078048,-0.074578472,assembly_3,100,0.961499222,3.303667019,operator3
43903,-1.80999847,-0.240810687,assembly_3,100,1.610920321,4.047567012,operator3
43904,0.122095942,0.643387854,assembly_1,102,-0.355075484,1.091127642,operator3
43905,-2.778058483,1.499476128,assembly_2,102,-0.70750628,3.455639723,operator2
43906,-2.901078039,-0.332511107,assembly_0,103,-1.543574536,3.389978046,operator2
43907,-0.886451611,-0.880441185,assembly_2,101,1.214451253,3.084886355,operator2
43908,-1.018696728,0.17342676,assembly_0,101,-1.134234804,0.739839744,operator4
43909,-2.40408635,-1.716224693,assembly_0,101,-0.320459937,2.939593102,operator4
43910,0.521851756,-1.473956206,assembly_0,101,-0.085400518,-0.009316478,operator2
43911,-0.494391508,0.927409259,assembly_2,100,-0.022330452,1.185101115,operator3
43912,-1.080843025,-3.279235019,assembly_1,100,-0.279634053,0.963188868,operator1
43913,-0.36436683,0.152647369,assembly_0,102,-0.902777195,1.190086775,operator2
43914,0.473138301,2.552997998,assembly_0,100,-2.206762294,-2.708241737,operator3
43915,-0.57807524,-0.061511626,assembly_3,101,1.35822288,2.929274341,operator4
43916,0.070628103,0.057055114,assembly_1,100,0.472160747,1.130844366,operator3
43917,-2.375564628,0.099061854,assembly_1,101,-0.15296479,3.094727779,operator2
43918,-0.81277762,-0.421380294,assembly_0,98,0.142439191,-0.015782542,operator3
43919,-0.870297133,-0.550372746,assembly_0,101,-0.6455901,0.843271802,operator2
43920,1.333692692,0.310894076,assembly_0,101,-0.315421603,-0.742579426,operator3
43921,-2.140846188,1.228537694,assembly_3,102,0.582846986,4.314337037,operator4
43922,0.97505023,-0.584923523,assembly_0,101,-0.702127232,-0.767672922,operator3
43923,-0.928448165,-4.125836241,assembly_1,99,0.953819463,1.171629996,operator3
43924,-1.588449493,0.308980413,assembly_1,100,-0.231115484,1.754321286,operator4
43925,-0.521711411,-3.245651114,assembly_0,100,0.73473995,1.181097166,operator3
43926,1.273178924,1.914300133,assembly_0,101,-2.319504415,-3.141060706,operator2
43927,-0.815107583,1.30522484,assembly_1,102,-0.911813058,1.323764205,operator4
43928,-2.033922796,1.366309573,assembly_3,100,0.191491014,3.010028593,operator2
43929,-3.280280096,-0.408716423,assembly_0,102,-1.515382359,2.96345121,operator1
43930,0.142860464,-2.738073413,assembly_1,99,0.316485237,-0.092049334,operator3
43931,-1.288985493,-0.01541139,assembly_2,100,0.805939412,2.277212159,operator3
43932,0.169095011,0.994469583,assembly_0,100,-0.928866234,-0.965113535,operator3
43933,-1.651316837,-0.327975641,assembly_0,100,-0.635454622,0.946253807,operator2
43934,-1.451833813,1.744571337,assembly_3,101,-0.043352222,2.788955537,operator3
43935,-2.380630135,0.178645996,assembly_0,102,-1.02644002,2.749041982,operator2
43936,0.953778084,-0.944119467,assembly_1,99,-0.896291054,-2.122816598,operator4
43937,-2.612021388,-0.176829807,assembly_0,101,-1.12019692,2.502047785,operator2
43938,0.040814505,0.488628314,assembly_1,102,-0.003700394,1.485515565,operator2
43939,1.446344056,0.462790932,assembly_0,102,-0.368632178,-0.008048125,operator3
43940,-0.909205265,1.722257411,assembly_2,101,-0.617708671,1.481289309,operator3
43941,-1.67809591,0.31228287,assembly_1,100,-0.326231974,1.974249011,operator2
43942,-0.678240356,0.310485534,assembly_0,100,-0.781724818,0.301458654,operator2
43943,-0.452316062,2.265229396,assembly_3,101,-0.166612509,1.077395977,operator2
43944,-3.462334489,-1.029844149,assembly_0,100,-0.570847278,3.193585769,operator3
43945,-1.65939286,1.250916718,assembly_1,100,-1.04274862,1.197448856,operator2
43946,-1.061828229,0.369523658,assembly_1,101,-0.055861327,1.74832487,operator3
43947,-1.301512288,0.966674431,assembly_2,101,-0.068118976,2.315444084,operator4
43948,-1.573774777,-3.482781982,assembly_0,97,0.833803478,0.51986798,operator2
43949,-0.378687018,2.746635955,assembly_1,100,-1.628706984,-0.77411128,operator3
43950,-0.851666953,-2.139771396,assembly_2,100,2.358257384,3.806086913,operator3
43951,0.42461179,-3.418359491,assembly_0,99,1.791205681,1.049237382,operator3
43952,0.109097522,-1.371293722,assembly_0,100,-0.34722663,-0.121291593,operator2
43953,-1.289650498,-0.026817597,assembly_0,101,-0.66299058,1.260698594,operator2
43954,0.046409156,-1.209525255,assembly_0,100,-0.309293836,-0.381329601,operator2
43955,0.599083058,-0.753185676,assembly_0,102,-0.046449555,0.682212666,operator1
43956,0.158316112,1.777910407,assembly_1,102,-0.896729576,0.50697939,operator2
43957,-3.073696206,-2.510850107,assembly_0,99,0.018089358,2.623543678,operator2
43958,-1.214194329,-0.592977591,assembly_1,100,0.332420822,2.005294063,operator2
43959,-1.819925257,1.03313062,assembly_2,100,0.017596356,1.946258018,operator2
43960,-1.074576416,-0.423199932,assembly_0,101,-0.793868594,1.030979022,operator2
43961,-0.708745458,-0.051477648,assembly_1,103,-0.104528727,2.781987281,operator4
43962,0.628117905,-3.63740315,assembly_0,98,1.175014612,-0.563471227,operator3
43963,-1.306658506,0.111053116,assembly_2,102,0.706019002,4.117030949,operator2
43964,-1.569019953,-0.710212605,assembly_0,101,-1.009124792,1.195962232,operator1
43965,-1.651810294,2.927414795,assembly_1,102,-2.071809132,1.347310091,operator5
43966,-2.532807215,0.030440101,assembly_3,100,0.991319634,4.002940846,operator3
43967,0.834758953,-0.423035774,assembly_1,100,0.402656619,0.220985064,operator2
43968,-1.811997962,1.448448159,assembly_2,100,-0.42317358,1.940472954,operator2
43969,0.33494633,-2.22508087,assembly_0,99,0.535697704,-0.300518684,operator3
43970,-0.004206398,-1.61686059,assembly_0,99,0.253618174,-0.030570478,operator2
43971,0.386741209,-0.886632385,assembly_0,101,-0.620289731,-0.265372898,operator4
43972,0.088410355,-2.451424595,assembly_0,99,0.846360529,0.542649601,operator2
43973,-0.401236433,-1.02350151,assembly_0,102,-1.026101907,0.909841601,operator3
43974,-5.235070543,0.92252736,assembly_0,101,-2.409372264,3.682113966,operator2
43975,0.271251125,-2.742618431,assembly_0,101,0.666293096,1.306218885,operator3
43976,-1.491509798,-0.92227768,assembly_0,101,-1.307977178,0.681916391,operator2
43977,-0.069352443,1.670140147,assembly_0,101,-1.579020878,-0.589035261,operator3
43978,-1.000405287,-0.786404502,assembly_1,101,0.176748646,1.923739475,operator3
43979,-0.112781077,1.84193963,assembly_1,103,-1.042357199,1.22927502,operator3
43980,0.156590393,2.285496776,assembly_1,103,-0.988333297,1.020755708,operator2
43981,0.956353095,0.475368517,assembly_0,100,-0.743830876,-1.343153048,operator4
43982,-0.458309239,-0.635853525,assembly_1,100,0.625790916,1.469651671,operator2
43983,-1.810983449,0.718370383,assembly_0,103,-1.417956436,2.412570696,operator2
43984,-1.572544807,-0.26811075,assembly_0,99,-0.884973173,0.52521437,operator2
43985,-0.987047738,1.68903746,assembly_1,101,-0.848993014,1.100990247,operator2
43986,0.215281756,-0.02217403,assembly_0,101,-0.987390402,-0.256703222,operator3
43987,-3.435558642,1.798698706,assembly_4,99,0.898315404,4.242018175,operator3
43988,-1.848940744,0.194479822,assembly_3,101,0.991859076,3.873967249,operator2
43989,-1.831888971,0.431421516,assembly_2,98,0.606377123,1.538134345,operator2
43990,-1.035990919,-0.498356325,assembly_1,101,0.240078925,2.241855518,operator4
43991,-2.586159,0.482692674,assembly_3,100,0.79910496,3.933739678,operator2
43992,-1.514355514,-0.579002009,assembly_0,101,-0.435879588,2.161261063,operator3
43993,-1.367111383,0.94115918,assembly_2,101,0.057120537,2.573364351,operator3
43994,1.004515281,2.539054911,assembly_0,98,-1.297443007,-3.053364891,operator3
43995,-1.035610045,1.992218727,assembly_2,101,-0.461130808,1.530780879,operator4
43996,-0.929004676,-2.874658989,assembly_0,99,0.166190826,0.854436549,operator2
43997,0.392355225,-0.120209949,assembly_0,101,-0.206868176,0.18493078,operator2
43998,-0.636487524,-0.291771137,assembly_0,98,-0.69468452,-1.107632468,operator2
43999,-1.772832097,0.930848485,assembly_2,101,-0.424186403,2.355915881,operator2
44000,-0.458125683,-1.416703063,assembly_0,100,-0.247832475,0.353092428,operator2
44001,-3.198524641,1.069700808,assembly_1,100,-1.05055766,2.480136399,operator2
44002,-1.255970079,-0.848320989,assembly_0,103,-1.431417875,1.963199363,operator2
44003,-1.449965436,-1.25153234,assembly_0,100,-0.395619806,0.985624663,operator2
44004,-1.315161795,-3.694002849,assembly_1,99,-0.041191753,0.448838593,operator3
44005,-2.02259169,-2.073875363,assembly_1,100,-0.7835278,1.281992305,operator2
44006,-1.062050832,-1.24038262,assembly_0,100,-0.1099794,1.098250935,operator2
44007,-0.038236197,-2.29148144,assembly_1,100,-0.063132366,-0.030305807,operator4
44008,-1.159312654,4.158993707,assembly_1,101,-2.366502682,0.010924666,operator3
44009,-2.584223676,-0.666709342,assembly_2,98,1.226178563,2.820799634,operator2
44010,-2.333657077,-0.291653579,assembly_0,100,-0.520720807,2.125558061,operator2
44011,-2.779215857,-0.128265274,assembly_0,101,-1.487837267,2.228083206,operator2
44012,-2.865355583,-1.355902793,assembly_0,100,-0.987951314,2.285978599,operator3
44013,0.02457907,-0.787927787,assembly_0,99,0.480773535,-0.12278524,operator2
44014,0.975817865,1.570130703,assembly_0,103,-1.535749059,-0.245021479,operator2
44015,1.965262064,1.929651235,assembly_0,99,-0.796330932,-2.831781737,operator1
44016,0.820005316,-0.225448811,assembly_0,101,-1.047521768,-0.798254963,operator3
44017,-0.557992979,1.082861157,assembly_2,102,0.305604093,2.470500615,operator3
44018,-3.066900453,1.194181077,assembly_3,100,0.011065245,3.526181044,operator4
44019,-0.472497171,1.00959702,assembly_0,101,-1.127093929,0.145225129,operator2
44020,-1.478401838,-2.193219501,assembly_0,100,-0.266811044,1.562952689,operator2
44021,-1.325199342,4.009989829,assembly_2,101,-1.726266292,0.330465135,operator3
44022,-0.467450808,1.62617907,assembly_1,101,-0.840136027,0.425431657,operator3
44023,0.530180805,-1.197281243,assembly_0,100,0.187313396,-0.218709954,operator3
44024,0.58842195,-1.23496216,assembly_0,100,0.739846922,0.494486903,operator4
44025,0.070054743,2.334426083,assembly_1,99,-1.128310882,-1.340623075,operator3
44026,-0.623704422,0.851029691,assembly_2,99,0.224154919,0.878880318,operator2
44027,0.214529168,1.543582168,assembly_0,100,-1.300826549,-1.042087704,operator2
44028,0.032124747,1.403450288,assembly_0,101,-1.208920128,-0.360290906,operator2
44029,-1.044742137,-0.706564496,assembly_1,100,0.327719849,1.6772474,operator2
44030,1.696389167,-1.302364268,assembly_0,101,0.398719951,-0.360630167,operator2
44031,0.401134969,1.861065237,assembly_0,100,-1.440445513,-1.543726163,operator2
44032,-0.41961772,-1.753160991,assembly_0,100,-0.237330149,0.155510907,operator2
44033,-0.426187058,1.599544676,assembly_2,100,-0.191226355,0.903918972,operator5
44034,-1.314609287,0.078924259,assembly_0,102,-1.077247496,1.866451175,operator4
44035,-3.237379889,0.023285373,assembly_3,99,0.916151026,3.949736018,operator3
44036,-0.794259741,-0.065382397,assembly_0,101,-0.582084279,0.885013628,operator3
44037,0.768929633,-1.191218301,assembly_0,101,-0.511062086,-0.513328246,operator3
44038,-0.390631491,0.210760582,assembly_0,101,-0.482850048,0.82487822,operator4
44039,-1.106820924,-1.207458403,assembly_0,100,0.113471535,1.174679232,operator2
44040,-1.023208298,-0.911541031,assembly_0,99,-0.924648605,-0.160672186,operator3
44041,-0.230120426,0.172394394,assembly_0,102,-0.949948391,0.937801814,operator2
44042,-1.114199737,-1.506063545,assembly_1,98,0.824408528,1.037632206,operator3
44043,-0.262989838,0.261623971,assembly_0,97,-0.393325172,-1.585570496,operator3
44044,-1.62584765,-1.110784285,assembly_2,101,1.165133757,3.889125763,operator3
44045,-0.40059532,-0.392669509,assembly_0,101,-0.379333358,0.851749025,operator2
44046,-2.121946557,-0.834300694,assembly_0,101,-0.693147881,2.170799969,operator2
44047,-3.766048274,-1.227104186,assembly_0,100,-0.286232752,3.377040634,operator2
44048,-0.346593713,-0.34733799,assembly_0,101,-0.582812221,0.59063231,operator2
44049,-0.064831602,-1.109659465,assembly_0,100,0.053749447,0.722329189,operator3
44050,-0.448632411,-0.431673009,assembly_1,103,-1.644702021,0.543887247,operator2
44051,-0.422177184,-1.092446434,assembly_0,100,-0.11091875,0.334464111,operator3
44052,-2.046481269,1.940147511,assembly_3,101,-0.167997986,3.143354756,operator4
44053,1.011178582,-0.165021983,assembly_0,100,-0.992682082,-2.046440712,operator2
44054,0.417825798,3.224662811,assembly_0,102,-2.639499594,-1.909316182,operator2
44055,-3.054836002,-0.899944849,assembly_0,100,-0.743958896,2.383377927,operator4
44056,-1.885535701,-1.911358977,assembly_0,100,0.103276128,2.006481254,operator5
44057,-2.072710292,-1.003420189,assembly_0,100,-0.47464006,2.035944665,operator2
44058,0.184298862,-3.68911139,assembly_1,99,0.300986835,-0.242992918,operator2
44059,-0.575142387,1.718115822,assembly_3,100,0.384865915,1.499744112,operator3
44060,0.637218384,-0.99894342,assembly_0,101,0.046561224,0.187234362,operator3
44061,-1.393011436,0.789841816,assembly_0,102,-1.048328527,1.687482447,operator4
44062,-2.316046276,0.005571896,assembly_3,101,1.113022535,4.304465882,operator3
44063,-0.748189261,1.215279412,assembly_2,100,-0.106680861,1.284348134,operator2
44064,-1.372774126,0.86964181,assembly_0,102,-1.160029819,2.048582998,operator4
44065,-0.869909798,-0.629043428,assembly_1,101,-1.447252274,0.365189835,operator2
44066,-0.753522509,0.892785887,assembly_1,101,-0.151569419,1.34201139,operator2
44067,-3.350307377,0.586644743,assembly_2,101,-0.501806,3.786423051,operator3
44068,0.786333509,-0.795331966,assembly_0,100,0.054339902,-0.118415294,operator2
44069,-1.308969342,-1.799440712,assembly_0,100,-0.347909006,1.19514886,operator2
44070,-1.381416938,0.909613962,assembly_1,101,-0.920872216,1.139406404,operator3
44071,2.223144533,-2.577685071,assembly_0,100,0.854346085,-1.036593073,operator2
44072,-2.017619954,-1.146766874,assembly_1,100,0.389280793,2.424845464,operator3
44073,-1.835083409,-0.417388775,assembly_3,101,1.545580716,4.427871213,operator2
44074,-0.643735952,1.739608621,assembly_3,103,0.035623083,3.072494138,operator2
44075,-2.346018055,0.478273677,assembly_3,102,0.973436355,5.470225647,operator2
44076,-0.725782623,-0.428187864,assembly_0,100,-0.657465958,0.097295677,operator2
44077,-0.627737158,1.59089814,assembly_2,102,-0.188722814,1.898401085,operator3
44078,0.578691254,-1.597780215,assembly_0,100,0.892217222,0.608665539,operator4
44079,-0.284478696,-1.651752209,assembly_0,100,0.276985468,0.749003369,operator3
44080,-0.352967645,-2.025820712,assembly_1,101,-0.67602961,0.397845725,operator2
44081,-1.112626916,1.376768071,assembly_3,103,0.525376547,4.037601404,operator2
44082,-2.784744318,0.38145994,assembly_4,101,1.231861028,5.189589749,operator3
44083,-2.161591488,1.751260277,assembly_3,102,-0.210071969,3.455315809,operator3
44084,0.070078931,-1.632018261,assembly_0,101,0.091789698,0.79067899,operator2
44085,-1.240081167,-0.359222257,assembly_0,101,-0.955078921,0.995613192,operator2
44086,0.53653121,1.284100843,assembly_0,100,-0.879963463,-0.992594279,operator6
44087,-0.112014166,-1.60302642,assembly_0,99,-0.039617916,-0.061651551,operator2
44088,-1.489539721,1.13368508,assembly_2,101,-0.379297442,1.904433257,operator3
44089,0.464310712,1.693295422,assembly_1,102,-0.710467776,0.828089973,operator4
44090,-0.423597585,0.520835783,assembly_1,100,0.073493433,0.631465336,operator3
44091,-2.781583307,0.018815736,assembly_0,101,-2.089621018,1.660117379,operator2
44092,-2.995864666,0.920281553,assembly_3,101,0.495850576,4.884718995,operator3
44093,-0.041290116,2.856777328,assembly_2,101,-1.208258349,0.071186469,operator3
44094,-2.114755492,-0.35831541,assembly_0,101,-1.019404805,1.890814637,operator4
44095,-1.591276818,1.068388218,assembly_1,99,-0.672955372,0.731327944,operator2
44096,-1.758773877,0.104036198,assembly_2,100,0.455091771,2.91587754,operator3
44097,-0.846121912,0.72843879,assembly_0,100,-1.087906075,0.175011041,operator4
44098,-1.349442922,1.62912852,assembly_2,101,-0.330029646,1.99162559,operator3
44099,0.014314546,-0.36294117,assembly_1,100,0.439478117,0.800111182,operator3
44100,-2.996763042,-0.486509803,assembly_2,101,0.743591727,4.701692225,operator2
44101,-0.732465928,-0.812022724,assembly_0,100,-0.091341375,1.246736798,operator3
44102,-0.387959605,1.598002573,assembly_1,103,-0.904137337,1.704161159,operator2
44103,-0.876151871,0.086171432,assembly_0,101,-0.965879882,0.86375135,operator3
44104,-2.089066469,-0.158551632,assembly_2,100,0.626653621,3.07157075,operator2
44105,-0.606483427,-2.066896694,assembly_0,100,-0.250439733,0.292637915,operator2
44106,-1.445543788,-1.355453034,assembly_1,100,1.000787151,2.542109676,operator3
44107,-1.14755274,0.7407061,assembly_2,102,-0.216195159,2.541014971,operator2
44108,-1.367438863,1.749186783,assembly_2,101,-0.178559573,2.348732277,operator2
44109,-0.737924586,-0.683346244,assembly_0,99,-0.772570507,-0.283771627,operator2
44110,-0.48679843,0.215438059,assembly_0,100,-0.532144105,0.316342451,operator3
44111,-1.807750311,-0.081512773,assembly_0,102,-1.028212778,2.356021664,operator2
44112,0.270910676,-1.168021066,assembly_0,101,-0.635612039,-0.360269079,operator3
44113,0.774571537,-0.297055858,assembly_0,101,0.087787556,-0.014290029,operator3
44114,-1.386047571,-0.642232982,assembly_0,100,-0.91532658,0.545792428,operator3
44115,-0.819137749,-1.963563298,assembly_0,98,0.702284822,0.523699322,operator2
44116,2.619692255,-0.809639341,assembly_0,101,0.563179227,-1.027797212,operator2
44117,-1.569253229,1.69329547,assembly_1,101,-1.175677874,1.418710416,operator2
44118,-1.146306599,-1.163484876,assembly_1,101,1.007010493,3.035504712,operator3
44119,-1.262291147,-2.054544512,assembly_0,101,-0.524700502,1.489529025,operator3
44120,-0.556513369,0.28427888,assembly_0,101,-0.708684985,0.526965752,operator2
44121,-1.286478327,-0.214129457,assembly_0,100,-0.723490705,0.887140619,operator2
44122,1.58807717,-0.192717447,assembly_0,100,0.218041919,-0.963021573,operator2
44123,-1.803978628,-1.000368094,assembly_3,99,1.694470276,3.575811286,operator3
44124,-0.921167763,-1.834995155,assembly_0,99,0.186787879,0.967579528,operator2
44125,-0.71717525,-1.168187874,assembly_0,98,0.516140079,0.529342139,operator2
44126,-1.261961286,-3.474270989,assembly_1,98,0.419527943,0.400592032,operator2
44127,-1.061345441,1.197212476,assembly_1,101,-0.879207657,0.847568543,operator3
44128,-2.079233411,-0.86336842,assembly_0,100,-0.408055857,1.995903348,operator2
44129,-0.31357003,-0.815702247,assembly_1,101,0.901366139,2.406799799,operator2
44130,-2.192887104,0.543469626,assembly_2,99,0.089264591,1.672080718,operator2
44131,-2.649483306,0.915381283,assembly_3,101,0.216142411,3.643532123,operator2
44132,1.36401714,0.605264777,assembly_0,102,-0.910198554,-0.951872288,operator4
44133,-0.727210566,-0.792721282,assembly_1,100,0.430206912,1.517546338,operator2
44134,-1.684522707,1.130636019,assembly_2,102,-0.20469392,3.384577129,operator4
44135,1.170934057,0.622022779,assembly_1,103,-0.272405219,0.944235319,operator3
44136,-1.109661509,4.092976296,assembly_2,102,-2.08734893,0.778524986,operator4
44137,-0.285480829,1.997625139,assembly_1,101,-1.077352413,-0.151612714,operator2
44138,-0.560766517,1.081968745,assembly_0,98,-1.500861633,-1.874149201,operator4
44139,-0.789468914,2.89645265,assembly_2,102,-1.338171297,1.348577391,operator2
44140,-2.380889669,1.104610989,assembly_2,100,-0.523964111,2.118475279,operator2
44141,-2.789563897,-2.426122605,assembly_0,100,-0.075769025,2.848444491,operator5
44142,-1.860004518,1.019364142,assembly_1,100,-0.824412155,1.576575175,operator4
44143,-0.753792678,-0.408141011,assembly_1,102,-1.595892144,0.255438958,operator4
44144,-0.949530945,1.343196613,assembly_1,104,-1.176033403,2.507105049,operator2
44145,-1.971688287,-0.270963281,assembly_0,102,-0.892073124,2.403672537,operator2
44146,-0.236581649,-1.13042401,assembly_0,101,0.332685836,1.880931712,operator3
44147,0.529743983,-1.966858113,assembly_0,99,0.383139222,-0.228798866,operator3
44148,-0.768069708,2.580550813,assembly_2,100,-0.784077665,0.570141825,operator2
44149,-0.50280545,-1.329234824,assembly_1,101,-0.899271124,0.60801582,operator3
44150,0.162180702,-1.735627845,assembly_0,100,0.273171975,0.178579222,operator2
44151,0.816173406,-0.704011668,assembly_0,102,-0.621505655,0.332654868,operator2
44152,-0.286931334,-1.706337809,assembly_0,100,0.26016811,0.850947284,operator2
